,0,1,2,3,4,5,6,7,8,9,10
5038,5038,2307,13380,12024,7240,1307,7814,7926,13530,3765,4009
5039,5039,9741,4441,13050,13140,12948,10265,1615,14807,14876,5774
5040,5040,134,175,482,3340,1929,641,2009,17048,16758,2113
5041,5041,3803,12291,9756,6106,7981,8281,3390,570,7650,11066
5042,5042,11496,4293,17736,11316,2565,2159,10508,853,6833,4881
5043,5043,5736,15457,3691,10386,7642,13528,17306,16314,17181,15414
5044,5044,17145,8437,14399,11160,3548,9881,16385,16992,14518,10437
5045,5045,14568,563,4532,5754,1042,10436,6867,12046,4089,8308
5046,5046,14816,2755,138,5567,11746,1250,546,506,818,2427
5047,5047,5086,12681,1424,2941,16973,4553,13587,4882,7437,15080
5048,5048,5913,6075,2327,9343,5649,7606,3230,1618,16056,6197
5049,5049,15953,2497,6776,11861,8597,962,814,522,11178,15817
5050,5050,3839,6307,7684,10247,14115,6809,10273,8639,3787,6752
5051,5051,17691,17770,17732,17582,17726,17581,17420,1607,17528,17285
5052,5052,2258,8271,9512,10333,12352,6902,12231,14374,14252,14662
5053,5053,5225,7170,3716,4442,9654,10659,9513,3531,14799,12260
5054,5054,4393,8198,16330,1239,4429,13627,12685,3656,1492,5254
5055,5055,9786,4957,13639,2494,10315,8563,5558,2124,1450,3224
5056,5056,8448,15426,16725,15034,16647,12754,16541,4897,1619,624
5057,5057,12141,5245,15380,16636,15602,5896,10773,8450,1577,16042
5058,5058,12438,4650,13025,7711,12084,2998,7222,14687,12896,17037
5059,5059,9805,12195,14323,8150,7778,8625,6059,12931,7880,10077
5060,5060,3360,6840,8883,6014,14390,2018,2048,12789,15257,8368
5061,5061,11989,2995,9766,16069,10666,10913,7157,2004,784,5837
5062,11574,9367,5062,17117,5504,8245,11880,1037,12314,10127,9022
5063,3717,5063,4372,11656,2272,447,10443,8100,8334,15396,10636
5064,5064,14355,10580,12622,9974,16803,8880,12873,13349,4359,10335
5065,5065,16208,14375,8730,1814,17364,17116,9867,5471,14098,17041
5066,5066,2524,1904,13591,4065,8213,8953,11195,4320,14262,7898
5067,6259,5067,7445,11611,998,16131,13603,14746,14001,12035,6836
5068,5068,6937,11288,9841,2062,1792,6341,4056,6445,5342,15446
5069,5069,10218,17126,17748,14540,7667,13388,11851,15984,16572,2653
5070,5070,8850,9664,10067,5329,17057,16930,12348,17289,4764,14652
5071,5071,4120,9651,12083,10664,13750,1556,11364,13535,9292,3425
5072,3093,4146,5072,3092,656,2835,1686,15370,4783,6267,2506
5073,5073,8587,15257,12789,8368,7647,1725,228,17568,6501,5060
5074,5074,13024,13585,9030,9881,16385,14399,11160,16992,14518,17145
5075,5075,377,1275,11945,12054,2244,13084,2750,265,3849,404
5076,5076,13699,855,114,16453,2266,9142,10905,2877,2241,13066
5077,5077,17765,12170,876,664,17635,197,463,1981,442,15685
5078,5078,5841,537,6855,15824,10380,9261,11434,5822,8678,1156
5079,421,3004,410,5079,1047,1893,5112,2090,4118,895,1171
5080,5080,760,384,9688,13486,381,1637,12526,10361,836,10331
5081,5081,1039,3484,11113,11007,11058,7969,4920,16652,15838,2453
5082,5082,11960,12636,11330,15307,17156,7107,3643,6083,4497,12019
5083,5083,5753,3821,7871,7996,1711,10340,5158,9671,9981,8288
5084,5084,15842,8895,13287,16266,6994,17608,3381,9573,12815,6051
5085,5085,14658,4756,14571,13631,15695,618,1400,16262,820,14162
5086,5086,16973,4553,13587,4882,5047,7437,15080,9693,15604,14234
5087,5087,5219,7893,8023,1038,10771,7315,6963,5363,3408,2287
5088,5088,7476,15947,16024,15592,9610,12323,4910,4389,8225,7048
5089,5089,17303,7040,9792,7859,5305,9491,752,9522,1643,1908
5090,5090,12244,1943,838,564,845,6542,10139,11577,3250,9680
5091,5091,14556,2820,13888,718,7768,2893,1234,8979,6005,4009
5092,16523,13800,5092,8377,11906,3027,1714,791,449,13547,369
5093,5093,17186,11147,14880,12849,8599,12658,4790,6384,16868,17567
5094,5094,7621,2665,14070,688,4084,7467,14950,10015,7493,12983
5095,5095,4776,12251,6516,9083,15328,14178,10716,10433,3756,14862
5096,5096,14539,10190,15230,14449,17194,13100,8586,13835,2248,12506
5097,5097,2198,6510,14555,13885,3170,12139,15132,16166,13713,12894
5098,5098,14023,7602,11374,6252,11262,1785,8038,2856,7110,5921
5099,5099,6899,17391,1831,14619,14891,14522,17208,17283,16402,5293
5100,5100,9232,7004,14367,5762,7577,12654,13824,11165,13278,10866
5101,5101,151,47,360,172,223,3642,2070,2037,6416,973
5102,5102,7898,13591,1208,1218,7990,4320,11195,14262,7020,5066
5103,5103,5889,3399,4965,4925,11245,15104,4162,4155,11342,1262
5104,2654,383,1338,9694,766,10571,5104,2356,1106,7123,3226
5105,5105,7750,6624,7805,10133,12773,7301,15138,11240,17280,1069
5106,5106,4611,1919,670,9596,11014,5505,4558,4374,1402,11829
5107,5107,9360,1998,6256,2694,9051,9149,5729,11101,1669,16322
5108,5108,1081,434,15394,8914,3187,10767,13904,7921,8927,5795
5109,5109,7576,16156,5530,10886,5013,9117,5999,11503,17709,16845
5110,5110,9266,13851,6527,12939,12713,8525,12903,1215,10986,12988
5111,5111,530,2728,6166,4661,6757,3313,2803,2163,5641,12780
5112,421,3004,410,5079,1047,1893,5112,2090,4118,895,1171
5113,5113,680,1511,3300,1473,2639,9760,8877,3862,11030,116
5114,5114,13590,2444,5816,14355,10580,4609,5682,12622,9974,16803
5115,5115,14146,2748,16218,10529,12430,1548,622,4702,6721,3423
5116,5116,6487,17593,16063,6,426,1334,1179,14217,15327,10610
5117,5117,5856,4384,17301,16033,9267,16119,7564,16338,16937,4171
5118,5118,10267,10369,6755,5960,10126,5817,12042,6636,4743,12778
5119,5119,12048,9761,8256,11476,12960,5640,8259,11672,11353,14429
5120,5120,13881,3266,3065,15671,1969,12385,678,12582,11585,7470
5121,5121,16007,16632,17288,15572,1367,6645,9530,6856,3773,14646
5122,5122,14411,14803,4767,17495,13204,16231,15700,16797,4800,1576
5123,5123,11206,17215,13021,10008,6623,7704,6362,12312,15621,9740
5124,1476,1685,5124,13249,3688,1363,4597,6043,4618,16714,4616
5125,5125,4850,5146,12961,11031,16224,3628,14822,6501,6520,5060
5126,5126,14766,13474,15951,1887,3523,11844,13922,13119,4292,12131
5127,5127,7141,16851,8412,2293,5473,4391,3003,15276,3880,411
5128,5128,13614,17065,10379,6448,1825,5301,9701,11694,7295,15188
5129,5129,13113,13798,11411,10462,9014,9681,12486,7881,8331,15160
5130,5130,14101,9284,17240,17343,15587,3892,6356,3615,13742,2950
5131,5131,5678,8446,7984,10416,4468,10812,12203,12116,6594,11254
5132,5132,16276,5201,14444,8502,13611,10172,7504,14770,2203,1290
5133,5133,13988,15956,6995,13447,7136,9927,14482,7469,3947,6405
5134,10105,5134,2835,1686,656,15370,4783,6267,2506,1872,5027
5135,5135,11323,1142,17434,10084,8289,15908,16237,17075,17470,16710
5136,5136,13538,14503,14588,10000,7822,10600,10416,17135,11633,16342
5137,5137,8611,9601,9189,4211,7633,14517,4460,4330,418,11386
5138,5138,71,12556,10331,15465,8076,8980,13486,1637,381,12526
5139,5139,5973,15447,10280,6135,14370,16944,9567,16615,16065,17599
5140,5140,15361,5498,3353,7563,11423,3139,7196,10135,8813,7618
5141,5141,8723,6375,12470,9180,12259,7287,8932,10520,7319,9950
5142,5142,10796,6580,12342,14694,6036,2089,13415,14418,16910,17468
5143,5143,11033,13378,10407,14917,15385,13233,15197,13048,11674,11729
5144,5144,2484,13938,3677,16001,6346,14272,11859,9256,12131,8114
5145,5145,15255,544,13680,13832,2080,4347,14315,1516,3001,9885
5146,5146,403,4850,12961,11031,16224,5125,3628,14822,6501,6520
5147,5147,7338,1418,4636,4015,9602,16465,739,10479,4867,5572
5148,7530,14436,6751,2674,2984,8147,5148,5250,10498,9675,2817
5149,5149,5157,5549,7756,8961,14752,10968,13196,11522,9108,10615
5150,5150,7814,2734,4574,16805,14007,9466,3850,16246,13081,16036
5151,5151,7719,5790,625,4021,9515,11569,1937,13335,2499,5993
5152,5152,16931,9990,9272,4145,594,999,8758,16648,1042,3712
5153,5153,9546,15285,8139,11159,4195,5211,4596,14817,16217,12101
5154,5154,7447,2910,1449,13427,13638,6880,1664,1683,2024,6500
5155,5155,2657,10097,15103,1787,11649,15114,17515,5406,13488,17018
5156,5156,6647,10926,5036,16653,8486,528,6781,12326,6578,8305
5157,5157,5149,17647,10968,7756,9108,5549,8961,13196,14752,11522
5158,5158,9671,5083,7996,3821,6977,14343,8097,5311,1027,5734
5159,14022,5159,5711,7472,17373,12705,4045,2,7449,3,8436
5160,5160,2649,3485,10390,904,5528,14034,2551,4607,9164,7100
5161,5161,7390,4425,7438,7652,5419,1842,5733,9305,5280,9020
5162,5162,7396,16529,9416,5543,9309,6789,4875,1572,4499,15974
5163,5163,10417,8237,12123,7864,2737,14435,6238,10923,15157,13833
5164,5164,6047,16348,13707,10548,2262,14521,3841,3630,4850,1796
5165,5165,4443,1365,4883,8634,10547,2530,4151,3546,436,8178
5166,5166,11088,12798,15064,5212,9857,6418,5324,8389,16124,4668
5167,5167,8557,3857,10427,5681,4761,4813,11536,4438,14943,2858
5168,10764,5273,6997,4248,6958,14626,5168,15368,11794,17359,11832
5169,5169,8898,208,1632,3871,534,687,1148,1508,2339,1186
5170,5170,12421,14360,17365,1244,7820,4656,13377,11958,4442,9764
5171,5171,8159,948,11671,8494,1032,8929,3516,9793,15,13650
5172,5172,4111,4664,5877,7918,2522,541,2018,2048,17003,11691
5173,5173,706,634,7789,336,9148,2514,61,87,15493,11170
5174,5174,4081,13180,16717,15437,9790,3248,5832,4694,6002,9150
5175,5175,13741,8021,1227,7759,9183,5496,7661,7250,5942,6477
5176,5176,5563,4032,2352,7985,2680,1778,4907,6073,15680,15320
5177,5177,4798,4927,12655,15521,9571,15008,9347,7403,15025,7164
5178,5178,2469,8397,3571,14385,5631,9055,17121,14204,12307,3772
5179,17376,3681,8920,8307,5179,9831,9489,12653,16605,10162,4078
5180,5180,456,10560,1309,10536,4923,12381,17055,6922,8227,305
5181,5181,246,13074,9407,16869,15791,9589,5519,1704,9131,14809
5182,5182,13139,994,3808,14989,14093,10513,12607,3807,6224,9868
5183,5183,12225,3056,14706,11508,12616,2004,784,5837,8974,15721
5184,5184,10361,6931,9688,13486,96,7194,6928,9403,381,1637
5185,5185,4739,2507,15515,4484,2854,3472,2896,1598,2632,931
5186,5186,16248,3987,7612,8444,12412,727,9236,5605,11220,7270
5187,5187,9146,5003,10526,6086,5206,8759,7605,7945,3555,1663
5188,5188,4125,15483,16760,2513,8176,5417,8782,12791,3592,16919
5189,5189,5915,4464,13546,15701,8689,3726,10833,3652,9030,1682
5190,5190,477,2632,931,425,2319,1045,3583,12212,10499,1390
5191,5191,6696,10363,63,13654,9302,9947,4512,14804,401,4831
5192,5192,16676,11871,9369,7714,14461,11900,8126,6350,12673,11869
5193,5193,4566,3727,9780,13697,3260,8049,11083,14187,13260,10223
5194,5194,13702,8159,11671,948,8494,1032,9793,8929,3516,15
5195,5195,3072,7142,10559,8356,1657,8580,66,8122,7722,10846
5196,5196,8078,2462,13076,17443,12723,2331,16850,3183,11498,13978
5197,5197,1737,1384,11865,1127,9810,3432,6103,3621,2422,17593
5198,5198,11452,7843,14630,7336,8522,6820,15323,6841,6546,4496
5199,5199,7971,15401,8645,16297,5434,4234,11622,15852,11489,959
5200,16167,5200,375,3088,4460,4330,418,11386,2372,10260,15379
5201,5201,8502,16276,14444,13611,5132,10172,7504,14770,10884,5946
5202,5202,522,15817,4175,16577,11827,12973,1063,6776,11861,8597
5203,5203,8802,10383,13168,7240,3988,1340,11531,16411,5210,7557
5204,5204,7982,7621,13649,11098,10015,2665,688,8501,4640,16776
5205,4419,3465,13926,5205,16997,2569,5444,1474,2334,7836,5017
5206,5187,9146,5003,10526,6086,5206,8759,7605,7945,3555,1663
5207,5207,15379,10886,5013,5530,1503,11503,5999,430,11962,11571
5208,5208,16528,14758,952,9760,16028,11099,15748,9158,15252,3408
5209,5209,1095,14239,9233,16098,12601,8571,6803,9539,4078,10503
5210,5210,7557,1167,13168,5203,10383,8802,3988,11531,7240,16411
5211,5211,16217,4596,14817,4195,11159,5153,9546,8139,15285,12101
5212,5212,5166,12798,11088,15064,9857,5324,8389,4668,6497,15204
5213,5213,11926,14649,17387,10293,3769,10290,2825,15369,1204,13787
5214,5214,3276,2429,3272,3334,9103,12434,5260,2806,9581,10016
5215,5215,4602,13552,8994,14769,4714,5670,11292,11067,12441,1075
5216,5216,3453,4792,5091,14556,2820,13888,718,133,5972,10298
5217,5217,13755,7248,8135,16238,9077,9902,9738,12835,8122,3072
5218,5218,14637,7290,12511,8954,7905,13063,1292,15161,9543,367
5219,5219,12899,7868,7693,3699,13754,7270,1700,7893,13022,5087
5220,5220,2692,1232,10124,4554,4495,11924,9929,17705,1155,5431
5221,5221,3942,822,1211,13786,10704,14138,3775,2703,13266,9052
5222,5222,4414,15942,3401,8478,9934,2664,3084,11272,10593,1039
5223,5223,7334,4980,8844,3975,5600,5823,3695,1277,3891,8738
5224,5224,13924,7351,17154,7386,4909,14512,2143,16441,5834,1767
5225,5225,5053,7170,9654,3716,10659,9513,4442,13666,3508,14799
5226,5226,5258,4622,5328,3390,570,2477,11066,185,13810,12617
5227,5227,12921,4678,7772,24,15273,7125,4895,973,1392,3046
5228,5228,676,1408,3328,12493,13984,15687,5894,9397,12777,786
5229,5229,16978,9707,17393,9803,13182,10464,6857,543,1217,7782
5230,5230,10822,6346,16001,10070,9256,3677,2484,13938,5144,6015
5231,5231,6318,7857,8568,11764,16335,8889,6466,12800,1775,7649
5232,5232,11490,15846,17275,848,13616,12728,7033,16975,9899,10253
5233,5233,6027,4147,8116,3067,13371,422,1272,4931,4010,11665
5234,5234,14755,15049,10658,14608,2085,4627,11590,12379,4069,12774
5235,5235,3749,651,10429,7443,379,97,6611,2170,5597,13793
5236,5236,13270,11630,473,8545,12280,10144,3520,2316,5486,17546
5237,5237,9088,9245,8606,6801,10564,13826,16813,10626,14269,17478
5238,5238,10780,9354,14150,17450,12095,11149,2171,7886,3748,13604
5239,5239,16890,10669,8648,14222,4843,1968,7058,10545,4574,5765
5240,5240,726,768,2454,11232,17715,2057,400,13960,10834,11048
5241,5241,11947,3379,4394,17620,1342,1768,10585,746,7384,9968
5242,5242,8348,8852,10593,15942,3401,8478,9934,2664,5222,3084
5243,5243,6170,9746,7229,5910,17297,2029,8083,13268,5799,8431
5244,5244,4614,9828,12860,9398,6608,13527,13153,12782,5017,4023
5245,5245,16636,5057,15602,15380,5896,12141,10773,8450,1577,6946
5246,5246,14540,17748,17126,10218,7667,15984,16572,2653,17774,4556
5247,5247,2148,3029,3196,1550,5748,8488,8480,14230,13764,6796
5248,5248,9696,13118,12018,8318,13689,9226,3338,15999,2273,1855
5249,5249,11732,8784,13260,10223,7326,1656,7048,14187,13697,3260
5250,7530,14436,6751,2674,2984,8147,5148,5250,10498,9675,2817
5251,5251,3222,4434,9046,9498,12303,3454,6496,1454,1709,17527
5252,5252,1349,7368,3795,16445,5839,3710,1818,1541,1815,12163
5253,11362,15468,5253,16961,11326,10012,11075,15461,12062,4806,4349
5254,5254,12685,12809,13627,4949,4429,1239,1492,12965,6028,6126
5255,5255,6809,4806,3217,17296,12062,5480,10880,2265,4645,1948
5256,5256,2195,2152,4885,4200,10264,2215,2871,13181,1182,3770
5257,5257,4161,13962,11626,15093,11776,11570,11572,14254,16068,6127
5258,5258,4622,5226,16717,12888,8752,10077,3897,6046,3213,25
5259,5259,4242,11051,563,4532,5754,1042,8308,14397,12156,10436
5260,5260,12434,9581,5214,9103,2429,3334,3272,3276,10016,13535
5261,1546,5261,2934,1420,1119,7384,9968,746,10585,1768,1342
5262,5262,8396,836,384,4113,71,164,619,7785,3090,6287
5263,11978,5263,14249,15799,11085,7728,14570,12138,14522,14619,6899
5264,5264,5675,5514,5472,7387,6220,10934,14747,12852,9382,10654
5265,5265,11045,13033,16508,15789,16559,12904,3685,6534,10726,14273
5266,5266,9144,13355,6797,11566,7029,9069,10596,14956,12585,9054
5267,5267,13289,13093,12999,9850,8523,5564,12985,13909,4170,6695
5268,5268,6696,10363,63,9947,4512,14804,401,10455,4831,9887
5269,5269,1006,10527,6788,3199,10376,9536,8303,3763,10674,6574
5270,5836,4940,5270,5621,9194,12507,9877,5881,3165,13963,7302
5271,5271,15411,3255,9845,4761,4813,1203,2001,15688,12109,11841
5272,5272,4660,3013,3953,325,4111,1583,541,4664,2018,2048
5273,10764,5273,6997,4248,6958,14626,5168,15368,11794,17359,11832
5274,5274,9249,9502,39,834,4861,10413,16972,11073,301,289
5275,5275,12954,5833,2918,8284,16154,11221,6533,15078,13700,4561
5276,5276,9173,7819,573,4631,10349,8912,5528,10550,10390,1579
5277,5277,8250,2370,382,1613,3435,1917,15659,5303,8578,5314
5278,5278,8632,5479,15103,8449,17121,14204,12307,3772,4569,4205
5279,5279,16094,7752,4560,13334,6788,11343,8668,9149,12517,1433
5280,5280,4425,16289,10721,13703,16957,5161,3850,15298,17274,13603
5281,5281,16368,523,1311,5747,4933,7564,5136,16119,11862,9314
5282,5282,11659,11930,9199,721,16156,4563,4564,15304,840,105
5283,5283,1354,3966,6588,13416,884,3125,13267,5346,4389,3672
5284,11650,16091,16369,5581,10694,10982,5740,5968,7311,12357,7050
5285,5285,11215,797,11877,8091,8681,15967,8073,807,2935,6332
5286,5286,3909,14807,17549,10059,11629,11851,10447,8465,3133,13136
5287,5287,7477,4515,8385,8590,9998,17456,14690,14181,15464,2819
5288,5288,2387,6771,12597,15390,17731,17727,17671,17615,17617,17673
5289,13338,5289,14970,728,4164,1248,1277,10913,7157,11989,5061
5290,5290,6914,15068,10097,6516,17274,2656,11444,12467,3310,14050
5291,5291,17455,14224,1079,3222,3999,12607,14858,15859,17781,17692
5292,5292,10385,1301,16809,16842,3729,3842,12605,5871,4290,2323
5293,5293,1831,15803,15287,17294,6899,17391,4796,3162,14102,4493
5294,5294,2297,4133,9875,1304,17307,16984,15216,4148,7987,5460
5295,5295,9303,2631,1749,1425,3913,2734,7824,4574,9372,16246
5296,5296,5359,3831,9124,1890,16106,6064,1121,16195,5372,11823
5297,5297,1703,11166,14242,4979,16120,13393,8481,14711,9508,10563
5298,5298,3474,1635,12572,12590,8617,13189,3574,3342,11022,7725
5299,5299,7181,15604,14234,16856,3249,5656,6025,15080,9693,5086
5300,5300,8371,1985,17713,14826,13025,7257,11948,13877,6598,11555
5301,5301,1825,13614,10379,6448,5128,17065,7295,9701,11694,15188
5302,5302,13668,17060,1755,5848,5324,8389,9349,13396,4668,9578
5303,5303,15659,8578,5277,8250,2370,382,1613,3435,1917,4156
5304,5304,8315,3142,5710,3971,13586,6131,11231,2852,13203,3730
5305,5305,7859,9792,752,9522,1643,9491,7040,17303,2456,5089
5306,3920,5306,2809,11825,7101,5957,13980,3402,6650,2237,15259
5307,5307,6458,5814,13092,11966,13400,1195,1216,11858,2687,15853
5308,5308,513,7565,10505,607,4987,10317,16660,16141,17763,13977
5309,5309,8581,6951,15048,10592,6665,12043,9140,11786,9841,6309
5310,6865,5310,4098,7774,7595,3229,6593,6782,15974,122,981
5311,5311,9671,7996,3821,3398,14343,8097,1027,5158,7834,4478
5312,5312,9783,8381,1463,15820,6484,8950,8338,7974,17411,16103
5313,5313,9528,2368,15421,10802,8454,15365,12446,4823,14009,14117
5314,5314,581,6814,14830,17178,6269,1919,12476,9925,16987,11404
5315,5315,16246,13656,15783,7762,3406,15319,10280,8892,12094,3850
5316,5316,14631,8449,12157,13209,2833,13428,11911,11964,11856,11822
5317,5317,12581,9080,2374,9827,9859,15827,1499,14847,12069,12110
5318,5318,11758,13407,2174,12096,16794,13270,1560,1895,1639,17094
5319,5319,12424,7908,12934,8311,13095,1223,8964,13852,12935,10933
5320,5320,14891,14775,15639,14193,6890,12138,14619,11706,8119,6401
5321,5321,4489,4996,2831,10650,10039,3678,10477,13343,12966,3673
5322,5322,11887,17505,9829,8800,8846,12766,6513,14404,2263,5437
5323,5323,5922,12125,1533,16325,6618,13251,17729,3539,2707,12426
5324,5324,8389,4668,6418,16124,15204,16118,8421,5166,11413,6497
5325,5325,11543,12231,10333,14374,6902,12352,14252,16151,1004,15669
5326,5326,12256,7675,3318,3721,2980,1801,7495,3633,5643,9663
5327,5327,10724,16233,2589,12946,4312,11000,6505,11137,1109,2482
5328,5328,12617,4967,924,7996,9360,3821,5226,15972,6914,1695
5329,5329,17057,9664,8850,10067,16559,16930,12348,4860,17289,15288
5330,5330,7507,6276,16826,5476,5043,7948,6598,7954,3644,6485
5331,5331,11695,8721,3447,11264,3169,2102,8805,10481,8217,5618
5332,5332,2821,17568,9986,8587,4968,13075,17003,9134,11691,6444
5333,5333,14075,14071,6342,15102,14883,16755,2318,16857,11138,9070
5334,5334,16722,15205,4533,15492,16457,11016,15899,6871,9190,14111
5335,5335,8801,12692,10712,7485,13704,1270,2602,1828,3471,13579
5336,5336,6784,4462,14320,9537,911,1094,3956,3074,3360,5060
5337,5337,2514,540,9302,13022,17704,1069,5105,11240,17280,7750
5338,5338,16692,2240,6537,4261,4953,1787,15490,4898,17334,17515
5339,5339,4440,3706,8692,7952,6942,5490,8392,15080,9693,8594
5340,15833,5340,8945,14657,8186,4978,9888,9516,6568,8014,6353
5341,5341,10274,3053,11534,13340,1770,8629,10815,1324,1980,12524
